time,open,high,low,close
2023-03-05T23:00:00Z,22427,22458,22373,22428
2023-03-06T00:00:00Z,22427,22467,22367,22448
2023-03-06T01:00:00Z,22448,22507,22333,22386
2023-03-06T02:00:00Z,22380,22403,22263,22393
2023-03-06T03:00:00Z,22394,22413,22303,22390
2023-03-06T04:00:00Z,22390,22400,22336,22346
2023-03-06T05:00:00Z,22347,22372,22320,22372
2023-03-06T06:00:00Z,22369,22432,22369,22404
2023-03-06T07:00:00Z,22407,22431,22391,22394
2023-03-06T08:00:00Z,22395,22445,22362,22415
2023-03-06T09:00:00Z,22415,22422,22366,22398
2023-03-06T10:00:00Z,22401,22410,22373,22399
2023-03-06T11:00:00Z,22401,22401,22360,22383
2023-03-06T12:00:00Z,22384,22409,22362,22401
2023-03-06T13:00:00Z,22401,22480,22392,22442
2023-03-06T14:00:00Z,22439,22479,22409,22444
2023-03-06T15:00:00Z,22446,22590,22432,22554
2023-03-06T16:00:00Z,22562,22580,22473,22522
2023-03-06T17:00:00Z,22526,22533,22477,22480
2023-03-06T18:00:00Z,22481,22537,22473,22504
2023-03-06T19:00:00Z,22504,22513,22367,22396
2023-03-06T20:00:00Z,22396,22415,22338,22351
2023-03-06T21:00:00Z,22352,22438,22327,22413
2023-03-06T22:00:00Z,22413,22449,22412,22436
2023-03-06T23:00:00Z,22434,22446,22390,22407
2023-03-07T00:00:00Z,22414,22425,22380,22413
2023-03-07T01:00:00Z,22415,22509,22412,22481
2023-03-07T02:00:00Z,22485,22508,22455,22499
2023-03-07T03:00:00Z,22497,22547,22448,22456
2023-03-07T04:00:00Z,22455,22477,22452,22475
2023-03-07T05:00:00Z,22477,22479,22450,22460
2023-03-07T06:00:00Z,22462,22462,22414,22443
2023-03-07T07:00:00Z,22437,22453,22415,22419
2023-03-07T08:00:00Z,22423,22426,22400,22423
2023-03-07T09:00:00Z,22422,22422,22356,22381
2023-03-07T10:00:00Z,22378,22429,22373,22374
2023-03-07T11:00:00Z,22373,22397,22332,22337
2023-03-07T12:00:00Z,22347,22407,22339,22403
2023-03-07T13:00:00Z,22401,22409,22356,22363
2023-03-07T14:00:00Z,22359,22381,22213,22318
2023-03-07T15:00:00Z,22315,22478,21931,22322
2023-03-07T16:00:00Z,22318,22394,22195,22232
2023-03-07T17:00:00Z,22238,22356,22224,22308
2023-03-07T18:00:00Z,22311,22329,22174,22201
2023-03-07T19:00:00Z,22199,22247,22072,22128
2023-03-07T20:00:00Z,22124,22141,21995,22058
2023-03-07T21:00:00Z,22060,22111,21952,22057
2023-03-07T22:00:00Z,22048,22119,21989,22109
2023-03-07T23:00:00Z,22096,22223,22079,22200
2023-03-08T00:00:00Z,22197,22275,22193,22244
2023-03-08T01:00:00Z,22246,22255,22143,22171
2023-03-08T02:00:00Z,22172,22203,22162,22172
2023-03-08T03:00:00Z,22171,22185,22083,22147
2023-03-08T04:00:00Z,22153,22163,22104,22142
2023-03-08T05:00:00Z,22143,22143,21858,21951
2023-03-08T06:00:00Z,21945,22042,21933,22026
2023-03-08T07:00:00Z,22025,22034,21960,21974
2023-03-08T08:00:00Z,21973,22031,21945,21987
2023-03-08T09:00:00Z,21998,22022,21973,22010
2023-03-08T10:00:00Z,22016,22131,22001,22112
2023-03-08T11:00:00Z,22110,22132,22055,22069
2023-03-08T12:00:00Z,22069,22104,21998,22016
2023-03-08T13:00:00Z,22010,22056,21948,21990
2023-03-08T14:00:00Z,21995,22025,21934,21976
2023-03-08T15:00:00Z,21974,22212,21885,22143
2023-03-08T16:00:00Z,22140,22209,22062,22142
2023-03-08T17:00:00Z,22143,22148,22026,22027
2023-03-08T18:00:00Z,22028,22059,21951,22021
2023-03-08T19:00:00Z,22020,22055,21989,21996
2023-03-08T20:00:00Z,21995,22121,21970,22095
2023-03-08T21:00:00Z,22100,22110,21910,22010
2023-03-08T22:00:00Z,22003,22013,21646,21801
2023-03-08T23:00:00Z,21798,21828,21590,21704
2023-03-09T00:00:00Z,21697,21757,21678,21718
2023-03-09T01:00:00Z,21719,21755,21635,21702
2023-03-09T02:00:00Z,21702,21784,21702,21770
2023-03-09T03:00:00Z,21769,21798,21747,21769
2023-03-09T04:00:00Z,21771,21771,21724,21739
2023-03-09T05:00:00Z,21738,21756,21726,21736
2023-03-09T06:00:00Z,21734,21743,21691,21740
2023-03-09T07:00:00Z,21740,21740,21669,21684
2023-03-09T08:00:00Z,21681,21692,21608,21681
2023-03-09T09:00:00Z,21670,21695,21590,21633
2023-03-09T10:00:00Z,21635,21670,21534,21643
2023-03-09T11:00:00Z,21642,21667,21616,21667
2023-03-09T12:00:00Z,21666,21668,21601,21604
2023-03-09T13:00:00Z,21607,21714,21552,21699
2023-03-09T14:00:00Z,21705,21824,21680,21719
2023-03-09T15:00:00Z,21718,21797,21636,21644
2023-03-09T16:00:00Z,21638,21664,21427,21470
2023-03-09T17:00:00Z,21470,21515,21395,21457
2023-03-09T18:00:00Z,21461,21480,20969,21008
2023-03-09T19:00:00Z,21006,21006,20774,20841
2023-03-09T20:00:00Z,20833,20864,20043,20120
2023-03-09T21:00:00Z,20112,20429,20112,20233
2023-03-09T22:00:00Z,20228,20490,20227,20351
2023-03-09T23:00:00Z,20350,20378,20291,20367
2023-03-10T00:00:00Z,20368,20368,20037,20122
2023-03-10T01:00:00Z,20124,20157,19810,20114
2023-03-10T02:00:00Z,20109,20138,20036,20036
2023-03-10T03:00:00Z,20035,20131,19986,20054
2023-03-10T04:00:00Z,20053,20065,19843,19877
2023-03-10T05:00:00Z,19874,20044,19861,19997
2023-03-10T06:00:00Z,19994,20025,19850,19879
2023-03-10T07:00:00Z,19882,20032,19791,19950
2023-03-10T08:00:00Z,19955,19967,19882,19957
2023-03-10T09:00:00Z,19953,19965,19841,19860
2023-03-10T10:00:00Z,19861,19911,19569,19621
2023-03-10T11:00:00Z,19643,19795,19578,19763
2023-03-10T12:00:00Z,19768,19992,19734,19946
2023-03-10T13:00:00Z,19933,20298,19891,20186
2023-03-10T14:00:00Z,20189,20189,19668,19827
2023-03-10T15:00:00Z,19838,20032,19776,20012
2023-03-10T16:00:00Z,20002,20300,19939,20014
2023-03-10T17:00:00Z,20012,20076,19832,19922
2023-03-10T18:00:00Z,19931,20004,19829,19851
2023-03-10T19:00:00Z,19849,20065,19849,20018
2023-03-10T20:00:00Z,20027,20068,19949,19977
2023-03-10T21:00:00Z,19980,20144,19864,20102
2023-03-10T22:00:00Z,20092,20224,20062,20160
2023-03-10T23:00:00Z,20157,20308,20149,20220
2023-03-11T00:00:00Z,20226,20393,20212,20337
2023-03-11T01:00:00Z,20345,20874,20345,20780
2023-03-11T02:00:00Z,20783,20835,20555,20649
2023-03-11T03:00:00Z,20649,20659,20437,20554
2023-03-11T04:00:00Z,20549,20563,20370,20409
2023-03-11T05:00:00Z,20402,20505,20367,20484
2023-03-11T06:00:00Z,20483,20499,20283,20389
2023-03-11T07:00:00Z,20393,20432,19955,19968
2023-03-11T08:00:00Z,19974,20304,19893,20162
2023-03-11T09:00:00Z,20152,20235,20062,20213
2023-03-11T10:00:00Z,20203,20268,20117,20152
2023-03-11T11:00:00Z,20153,20214,20092,20188
2023-03-11T12:00:00Z,20186,20229,20137,20137
2023-03-11T13:00:00Z,20139,20254,20137,20200
2023-03-11T14:00:00Z,20196,20315,20175,20246
2023-03-11T15:00:00Z,20245,20285,20195,20259
2023-03-11T16:00:00Z,20243,20320,20185,20301
2023-03-11T17:00:00Z,20300,20489,20277,20430
2023-03-11T18:00:00Z,20439,20521,20401,20459
2023-03-11T19:00:00Z,20458,20480,20369,20455
2023-03-11T20:00:00Z,20456,20657,20437,20545
2023-03-11T21:00:00Z,20532,20535,20438,20501
2023-03-11T22:00:00Z,20503,20600,20477,20487
2023-03-11T23:00:00Z,20493,20674,20493,20618
2023-03-12T00:00:00Z,20615,20654,20502,20614
2023-03-12T01:00:00Z,20615,20643,20549,20565
2023-03-12T02:00:00Z,20580,20593,20481,20550
2023-03-12T03:00:00Z,20566,20642,20545,20572
2023-03-12T04:00:00Z,20574,20604,20534,20603
2023-03-12T05:00:00Z,20603,20694,20586,20589
2023-03-12T06:00:00Z,20607,20625,20547,20547
2023-03-12T07:00:00Z,20547,20569,20456,20534
2023-03-12T08:00:00Z,20521,20576,20521,20561
2023-03-12T09:00:00Z,20559,20599,20525,20550
2023-03-12T10:00:00Z,20549,20592,20526,20582
2023-03-12T11:00:00Z,20587,20631,20575,20593
2023-03-12T12:00:00Z,20594,20594,20474,20541
2023-03-12T13:00:00Z,20538,20632,20538,20568
2023-03-12T14:00:00Z,20568,20626,20548,20564
2023-03-12T15:00:00Z,20569,20650,20522,20596
2023-03-12T16:00:00Z,20586,20647,20570,20626
2023-03-12T17:00:00Z,20628,21050,20608,21034
2023-03-12T18:00:00Z,21042,21605,20962,21408
2023-03-12T19:00:00Z,21393,21529,21065,21089
2023-03-12T20:00:00Z,21084,21581,21065,21532
2023-03-12T21:00:00Z,21496,21532,21362,21488
2023-03-12T22:00:00Z,21491,22120,21322,21898
2023-03-12T23:00:00Z,21899,22269,21818,22183
2023-03-13T00:00:00Z,22190,22775,22058,22643
2023-03-13T01:00:00Z,22662,22664,22445,22473
2023-03-13T02:00:00Z,22473,22536,22255,22334
2023-03-13T03:00:00Z,22333,22382,22244,22330
2023-03-13T04:00:00Z,22331,22536,22319,22438
2023-03-13T05:00:00Z,22444,22491,22388,22489
2023-03-13T06:00:00Z,22490,22568,22351,22482
2023-03-13T07:00:00Z,22477,22598,22421,22565
2023-03-13T08:00:00Z,22561,22627,22255,22280
2023-03-13T09:00:00Z,22267,22324,21918,22028
2023-03-13T10:00:00Z,22026,22239,21900,22203
2023-03-13T11:00:00Z,22201,22282,22085,22166
2023-03-13T12:00:00Z,22167,22188,22007,22168
2023-03-13T13:00:00Z,22168,22632,22168,22552
2023-03-13T14:00:00Z,22558,23725,22488,23633
2023-03-13T15:00:00Z,23642,24618,23627,24087
2023-03-13T16:00:00Z,24100,24326,23894,24064
2023-03-13T17:00:00Z,24068,24257,23929,24189
2023-03-13T18:00:00Z,24194,24400,24077,24377
2023-03-13T19:00:00Z,24377,24479,24237,24388
2023-03-13T20:00:00Z,24400,24412,24182,24230
2023-03-13T21:00:00Z,24245,24328,24164,24189
2023-03-13T22:00:00Z,24194,24347,24193,24298
2023-03-13T23:00:00Z,24299,24307,24010,24209
2023-03-14T00:00:00Z,24210,24342,24070,24285
2023-03-14T01:00:00Z,24281,24526,24219,24501
2023-03-14T02:00:00Z,24495,24576,24342,24372
2023-03-14T03:00:00Z,24375,24501,24333,24490
2023-03-14T04:00:00Z,24493,24541,24436,24535
2023-03-14T05:00:00Z,24536,24917,24380,24455
2023-03-14T06:00:00Z,24463,24565,24431,24472
2023-03-14T07:00:00Z,24478,24542,24296,24390
2023-03-14T08:00:00Z,24390,24431,24272,24351
2023-03-14T09:00:00Z,24352,24396,24233,24395
2023-03-14T10:00:00Z,24396,24724,24374,24692
2023-03-14T11:00:00Z,24700,24929,24579,24866
2023-03-14T12:00:00Z,24867,26150,24655,26000
2023-03-14T13:00:00Z,25991,26533,25705,25859
2023-03-14T14:00:00Z,25861,26179,25729,25926
2023-03-14T15:00:00Z,25920,26032,25847,26002
2023-03-14T16:00:00Z,26002,26095,25822,25959
2023-03-14T17:00:00Z,25957,25980,25661,25703
2023-03-14T18:00:00Z,25702,25706,24896,25051
2023-03-14T19:00:00Z,25042,25176,24350,25128
2023-03-14T20:00:00Z,25134,25240,24569,24651
2023-03-14T21:00:00Z,24649,24692,24092,24620
2023-03-14T22:00:00Z,24615,24819,24477,24796
2023-03-14T23:00:00Z,24785,24843,24689,24750
2023-03-15T00:00:00Z,24745,24785,24409,24785
2023-03-15T01:00:00Z,24787,25122,24729,24979
2023-03-15T02:00:00Z,24985,25047,24885,24909
2023-03-15T03:00:00Z,24917,24945,24754,24823
2023-03-15T04:00:00Z,24819,24918,24780,24916
2023-03-15T05:00:00Z,24918,24991,24800,24819
2023-03-15T06:00:00Z,24818,24963,24731,24886
2023-03-15T07:00:00Z,24898,25024,24834,24996
2023-03-15T08:00:00Z,24988,25029,24870,24870
2023-03-15T09:00:00Z,24871,24899,24621,24664
2023-03-15T10:00:00Z,24660,24750,24518,24654
2023-03-15T11:00:00Z,24657,24930,24393,24859
2023-03-15T12:00:00Z,24857,25273,24550,24939
2023-03-15T13:00:00Z,24950,25246,24852,24881
2023-03-15T14:00:00Z,24879,25032,24544,24804
2023-03-15T15:00:00Z,24822,24897,24459,24547
2023-03-15T16:00:00Z,24554,24581,24112,24149
2023-03-15T17:00:00Z,24157,24403,23940,24324
2023-03-15T18:00:00Z,24340,24560,24196,24478
2023-03-15T19:00:00Z,24481,24538,24234,24442
2023-03-15T20:00:00Z,24430,24503,24306,24408
2023-03-15T21:00:00Z,24395,24538,24378,24513
2023-03-15T22:00:00Z,24532,24733,24394,24469
2023-03-15T23:00:00Z,24450,24532,24319,24368
2023-03-16T00:00:00Z,24361,24471,24246,24298
2023-03-16T01:00:00Z,24310,24427,24229,24413
2023-03-16T02:00:00Z,24418,24519,24396,24452
2023-03-16T03:00:00Z,24452,24458,24318,24345
2023-03-16T04:00:00Z,24351,24394,24278,24343
2023-03-16T05:00:00Z,24349,24535,24318,24431
2023-03-16T06:00:00Z,24436,24668,24426,24648
2023-03-16T07:00:00Z,24635,24746,24610,24692
2023-03-16T08:00:00Z,24695,24729,24633,24657
2023-03-16T09:00:00Z,24660,24906,24459,24734
2023-03-16T10:00:00Z,24737,25132,24653,25015
2023-03-16T11:00:00Z,25011,25012,24793,24908
2023-03-16T12:00:00Z,24909,24988,24740,24795
2023-03-16T13:00:00Z,24803,24909,24611,24899
2023-03-16T14:00:00Z,24900,25083,24752,24912
2023-03-16T15:00:00Z,24917,24987,24825,24938
2023-03-16T16:00:00Z,24942,24964,24740,24821
2023-03-16T17:00:00Z,24818,24844,24665,24734
2023-03-16T18:00:00Z,24733,24876,24672,24853
2023-03-16T19:00:00Z,24852,25217,24850,25033
2023-03-16T20:00:00Z,25022,25022,24710,24760
2023-03-16T21:00:00Z,24756,25131,24722,24971
2023-03-16T22:00:00Z,24979,25053,24901,25043
2023-03-16T23:00:00Z,25052,25132,24982,25050
2023-03-17T00:00:00Z,25051,25052,24954,24977
2023-03-17T01:00:00Z,24977,25779,24975,25725
2023-03-17T02:00:00Z,25729,25956,25559,25668
2023-03-17T03:00:00Z,25657,25847,25641,25834
2023-03-17T04:00:00Z,25848,25937,25776,25799
2023-03-17T05:00:00Z,25806,25838,25734,25829
2023-03-17T06:00:00Z,25829,26270,25829,26184
2023-03-17T07:00:00Z,26209,26234,25956,26139
2023-03-17T08:00:00Z,26141,26273,26018,26070
2023-03-17T09:00:00Z,26077,26392,26072,26327
2023-03-17T10:00:00Z,26306,26866,26306,26773
2023-03-17T11:00:00Z,26774,27025,26656,26984
2023-03-17T12:00:00Z,26984,26998,26430,26707
2023-03-17T13:00:00Z,26703,26818,26433,26503
2023-03-17T14:00:00Z,26503,26672,26193,26365
2023-03-17T15:00:00Z,26341,26541,26283,26447
2023-03-17T16:00:00Z,26464,26599,26411,26439
2023-03-17T17:00:00Z,26442,26692,26428,26540
2023-03-17T18:00:00Z,26543,26656,26346,26656
2023-03-17T19:00:00Z,26656,26909,26613,26887
2023-03-17T20:00:00Z,26892,26920,26649,26826
2023-03-17T21:00:00Z,26823,27279,26799,27170
2023-03-17T22:00:00Z,27178,27818,27072,27584
2023-03-17T23:00:00Z,27603,27748,27320,27466
2023-03-18T00:00:00Z,27466,27704,27144,27685
2023-03-18T01:00:00Z,27696,27776,27330,27398
2023-03-18T02:00:00Z,27403,27537,27299,27367
2023-03-18T03:00:00Z,27358,27424,27261,27380
2023-03-18T04:00:00Z,27387,27465,27291,27396
2023-03-18T05:00:00Z,27399,27675,27372,27650
2023-03-18T06:00:00Z,27657,27682,27530,27579
2023-03-18T07:00:00Z,27576,27581,27379,27430
2023-03-18T08:00:00Z,27430,27430,27166,27276
2023-03-18T09:00:00Z,27276,27505,27206,27471
2023-03-18T10:00:00Z,27478,27567,27445,27550
2023-03-18T11:00:00Z,27550,27566,27404,27534
2023-03-18T12:00:00Z,27532,27719,27386,27588
2023-03-18T13:00:00Z,27575,27614,27435,27502
2023-03-18T14:00:00Z,27503,27704,27481,27628
2023-03-18T15:00:00Z,27629,27630,27163,27318
2023-03-18T16:00:00Z,27313,27532,26707,27419
2023-03-18T17:00:00Z,27414,27552,26992,27382
2023-03-18T18:00:00Z,27381,27436,27314,27412
2023-03-18T19:00:00Z,27400,27517,27364,27425
2023-03-18T20:00:00Z,27419,27533,27346,27411
2023-03-18T21:00:00Z,27405,27428,27242,27284
2023-03-18T22:00:00Z,27271,27315,26960,27001
2023-03-18T23:00:00Z,27015,27140,26894,26980
2023-03-19T00:00:00Z,26992,27200,26990,27153
2023-03-19T01:00:00Z,27153,27255,27125,27188
2023-03-19T02:00:00Z,27190,27254,27129,27187
2023-03-19T03:00:00Z,27187,27317,27161,27274
2023-03-19T04:00:00Z,27265,27351,27194,27221
2023-03-19T05:00:00Z,27218,27265,27121,27132
2023-03-19T06:00:00Z,27143,27152,26975,27007
2023-03-19T07:00:00Z,27008,27081,26900,27042
2023-03-19T08:00:00Z,27043,27165,26960,27049
2023-03-19T09:00:00Z,27059,27169,26996,27120
2023-03-19T10:00:00Z,27121,27171,27060,27138
2023-03-19T11:00:00Z,27131,27259,27022,27259
2023-03-19T12:00:00Z,27241,27450,27225,27328
2023-03-19T13:00:00Z,27322,27368,27200,27264
2023-03-19T14:00:00Z,27260,27442,27260,27415
2023-03-19T15:00:00Z,27415,27820,27392,27654
2023-03-19T16:00:00Z,27644,28269,27564,28007
2023-03-19T17:00:00Z,28028,28134,27800,27980
2023-03-19T18:00:00Z,27987,28396,27930,28396
2023-03-19T19:00:00Z,28400,28460,28255,28347
2023-03-19T20:00:00Z,28345,28474,27853,27972
2023-03-19T21:00:00Z,27961,28298,27961,28056
2023-03-19T22:00:00Z,28076,28250,27965,28202
2023-03-19T23:00:00Z,28194,28372,27997,28054
2023-03-20T00:00:00Z,28081,28134,27888,27913
2023-03-20T01:00:00Z,27908,27963,27680,27765
2023-03-20T02:00:00Z,27754,27824,27357,27517
2023-03-20T03:00:00Z,27523,27570,27231,27372
2023-03-20T04:00:00Z,27357,27548,27255,27525
2023-03-20T05:00:00Z,27526,27623,27455,27621
2023-03-20T06:00:00Z,27618,27813,27568,27730
2023-03-20T07:00:00Z,27729,28338,27729,28269
2023-03-20T08:00:00Z,28292,28519,28098,28410
2023-03-20T09:00:00Z,28413,28567,28128,28290
2023-03-20T10:00:00Z,28293,28338,28034,28198
2023-03-20T11:00:00Z,28202,28362,28146,28296
2023-03-20T12:00:00Z,28284,28351,28180,28326
2023-03-20T13:00:00Z,28315,28315,27816,27902
2023-03-20T14:00:00Z,27906,28214,27900,28133
2023-03-20T15:00:00Z,28139,28191,27712,27780
2023-03-20T16:00:00Z,27781,27851,27555,27647
2023-03-20T17:00:00Z,27638,27885,27584,27716
2023-03-20T18:00:00Z,27716,28122,27680,28069
2023-03-20T19:00:00Z,28068,28092,27736,27870
2023-03-20T20:00:00Z,27866,28108,27854,28080
2023-03-20T21:00:00Z,28069,28250,28019,28076
2023-03-20T22:00:00Z,28084,28135,27961,28048
2023-03-20T23:00:00Z,28045,28100,27683,27815
2023-03-21T00:00:00Z,27808,28039,27759,27938
2023-03-21T01:00:00Z,27935,28012,27806,27953
2023-03-21T02:00:00Z,27952,27988,27857,27881
2023-03-21T03:00:00Z,27876,27914,27814,27851
2023-03-21T04:00:00Z,27870,28051,27870,28002
2023-03-21T05:00:00Z,27989,28000,27835,27880
2023-03-21T06:00:00Z,27879,27879,27723,27735
2023-03-21T07:00:00Z,27739,27781,27436,27599
2023-03-21T08:00:00Z,27616,27776,27500,27748
2023-03-21T09:00:00Z,27747,28169,27696,28026
2023-03-21T10:00:00Z,28024,28257,28003,28045
2023-03-21T11:00:00Z,28057,28166,27960,28139
2023-03-21T12:00:00Z,28139,28314,28018,28268
2023-03-21T13:00:00Z,28282,28290,27983,28102
2023-03-21T14:00:00Z,28108,28181,27811,27949
2023-03-21T15:00:00Z,27954,28165,27918,28106
2023-03-21T16:00:00Z,28122,28497,28084,28423
2023-03-21T17:00:00Z,28423,28480,28051,28077
2023-03-21T18:00:00Z,28074,28240,28021,28230
2023-03-21T19:00:00Z,28219,28303,28165,28205
2023-03-21T20:00:00Z,28204,28282,28125,28154
2023-03-21T21:00:00Z,28154,28178,27985,28077
2023-03-21T22:00:00Z,28069,28144,28006,28117
2023-03-21T23:00:00Z,28117,28222,28068,28192
2023-03-22T00:00:00Z,28184,28196,28037,28111
2023-03-22T01:00:00Z,28112,28186,28061,28178
2023-03-22T02:00:00Z,28176,28226,28124,28125
2023-03-22T03:00:00Z,28117,28349,28091,28239
2023-03-22T04:00:00Z,28232,28303,28204,28275
2023-03-22T05:00:00Z,28277,28369,28259,28277
2023-03-22T06:00:00Z,28263,28288,28217,28280
2023-03-22T07:00:00Z,28276,28320,28112,28171
2023-03-22T08:00:00Z,28170,28278,28127,28154
2023-03-22T09:00:00Z,28140,28202,28072,28175
2023-03-22T10:00:00Z,28172,28250,28137,28222
2023-03-22T11:00:00Z,28222,28264,28187,28189
2023-03-22T12:00:00Z,28192,28323,28181,28297
2023-03-22T13:00:00Z,28295,28464,28250,28364
2023-03-22T14:00:00Z,28364,28781,28360,28615
2023-03-22T15:00:00Z,28637,28784,28498,28646
2023-03-22T16:00:00Z,28654,28749,28539,28700
2023-03-22T17:00:00Z,28700,28700,28369,28577
2023-03-22T18:00:00Z,28595,28936,27867,28090
2023-03-22T19:00:00Z,28089,28094,26700,26700
2023-03-22T20:00:00Z,26739,27448,26688,27391
2023-03-22T21:00:00Z,27397,27500,27147,27177
2023-03-22T22:00:00Z,27151,27312,27052,27285
2023-03-22T23:00:00Z,27282,27405,27259,27320
2023-03-23T00:00:00Z,27320,27513,27272,27384
2023-03-23T01:00:00Z,27395,27395,27187,27227
2023-03-23T02:00:00Z,27224,27410,27214,27410
2023-03-23T03:00:00Z,27412,27478,27371,27433
2023-03-23T04:00:00Z,27431,27491,27336,27360
2023-03-23T05:00:00Z,27362,27773,27355,27714
2023-03-23T06:00:00Z,27714,27771,27638,27727
2023-03-23T07:00:00Z,27734,27758,27633,27724
2023-03-23T08:00:00Z,27717,27810,27651,27712
2023-03-23T09:00:00Z,27725,27732,27670,27723
2023-03-23T10:00:00Z,27717,27717,27714,27714
2023-03-23T11:00:00Z,27638,27720,27617,27680
2023-03-23T12:00:00Z,27667,27733,27537,27554
2023-03-23T13:00:00Z,27554,27578,27369,27439
2023-03-23T14:00:00Z,27440,28149,27368,28117
2023-03-23T15:00:00Z,28109,28818,28039,28650
2023-03-23T16:00:00Z,28649,28719,28430,28515
2023-03-23T17:00:00Z,28522,28560,28213,28348
2023-03-23T18:00:00Z,28355,28435,27860,27947
2023-03-23T19:00:00Z,27971,28499,27828,28405
2023-03-23T20:00:00Z,28425,28425,28152,28335
2023-03-23T21:00:00Z,28334,28337,28041,28209
2023-03-23T22:00:00Z,28215,28319,28148,28276
2023-03-23T23:00:00Z,28243,28488,28243,28343
2023-03-24T00:00:00Z,28352,28428,28239,28250
2023-03-24T01:00:00Z,28248,28364,28213,28300
2023-03-24T02:00:00Z,28300,28357,28186,28227
2023-03-24T03:00:00Z,28230,28285,28210,28265
2023-03-24T04:00:00Z,28263,28294,28149,28177
2023-03-24T05:00:00Z,28177,28342,28177,28322
2023-03-24T06:00:00Z,28322,28366,28278,28295
2023-03-24T07:00:00Z,28293,28362,28193,28320
2023-03-24T08:00:00Z,28321,28338,27984,28077
2023-03-24T09:00:00Z,28077,28228,28045,28091
2023-03-24T10:00:00Z,28084,28131,27987,28078
2023-03-24T11:00:00Z,28070,28156,27460,27650
2023-03-24T12:00:00Z,27627,28161,27600,28008
2023-03-24T13:00:00Z,28007,28023,27706,28011
2023-03-24T14:00:00Z,28008,29380,27859,28036
2023-03-24T15:00:00Z,28036,28113,27905,28060
2023-03-24T16:00:00Z,28063,28094,27860,27860
2023-03-24T17:00:00Z,27861,27925,27574,27658
2023-03-24T18:00:00Z,27654,27840,27609,27772
2023-03-24T19:00:00Z,27780,27913,27724,27855
2023-03-24T20:00:00Z,27852,27893,27524,27620
2023-03-24T21:00:00Z,27620,27653,27043,27382
2023-03-24T22:00:00Z,27365,27471,27320,27332
2023-03-24T23:00:00Z,27325,27546,27321,27493
2023-03-25T00:00:00Z,27497,27614,27462,27593
2023-03-25T01:00:00Z,27602,27612,27462,27532
2023-03-25T02:00:00Z,27534,27691,27497,27640
2023-03-25T03:00:00Z,27635,27683,27592,27618
2023-03-25T04:00:00Z,27625,27662,27530,27571
2023-03-25T05:00:00Z,27567,27583,27422,27491
2023-03-25T06:00:00Z,27492,27575,27445,27531
2023-03-25T07:00:00Z,27532,27610,27516,27526
2023-03-25T08:00:00Z,27525,27547,27374,27471
2023-03-25T09:00:00Z,27470,27547,27363,27519
2023-03-25T10:00:00Z,27512,27560,27437,27519
2023-03-25T11:00:00Z,27514,27555,27458,27490
2023-03-25T12:00:00Z,27492,27521,27423,27489
2023-03-25T13:00:00Z,27489,27638,27398,27599
2023-03-25T14:00:00Z,27614,27670,27585,27616
2023-03-25T15:00:00Z,27582,27810,27532,27686
2023-03-25T16:00:00Z,27687,27758,27662,27685
2023-03-25T17:00:00Z,27684,27699,27445,27525
2023-03-25T18:00:00Z,27525,27604,27486,27498
2023-03-25T19:00:00Z,27504,27504,27228,27243
2023-03-25T20:00:00Z,27246,27460,27210,27386
2023-03-25T21:00:00Z,27386,27468,27382,27449
2023-03-25T22:00:00Z,27439,27550,27432,27457
2023-03-25T23:00:00Z,27471,27519,27440,27499
2023-03-26T00:00:00Z,27493,27652,27453,27569
2023-03-26T01:00:00Z,27569,27673,27556,27630
2023-03-26T02:00:00Z,27629,27644,27595,27625
2023-03-26T03:00:00Z,27624,27640,27535,27558
2023-03-26T04:00:00Z,27560,27562,27500,27545
2023-03-26T05:00:00Z,27545,27588,27507,27583
2023-03-26T06:00:00Z,27582,27607,27520,27530
2023-03-26T07:00:00Z,27532,27570,27520,27538
2023-03-26T08:00:00Z,27539,27783,27522,27696
2023-03-26T09:00:00Z,27698,27764,27647,27716
2023-03-26T10:00:00Z,27718,27738,27669,27704
2023-03-26T11:00:00Z,27709,27930,27683,27903
2023-03-26T12:00:00Z,27927,28004,27870,27948
2023-03-26T13:00:00Z,27947,28217,27913,28174
2023-03-26T14:00:00Z,28185,28187,27746,27818
2023-03-26T15:00:00Z,27820,27905,27755,27841
2023-03-26T16:00:00Z,27838,27906,27680,27728
2023-03-26T17:00:00Z,27727,27880,27696,27860
2023-03-26T18:00:00Z,27860,27952,27805,27841
2023-03-26T19:00:00Z,27841,27881,27816,27852
2023-03-26T20:00:00Z,27852,27925,27716,27808
2023-03-26T21:00:00Z,27808,27862,27783,27862
2023-03-26T22:00:00Z,27862,28096,27835,28069
2023-03-26T23:00:00Z,28073,28160,27978,28004
2023-03-27T00:00:00Z,27992,28051,27948,28022
2023-03-27T01:00:00Z,28026,28047,27846,27856
2023-03-27T02:00:00Z,27854,27916,27816,27908
2023-03-27T03:00:00Z,27904,27950,27856,27913
2023-03-27T04:00:00Z,27913,27965,27898,27935
2023-03-27T05:00:00Z,27934,27944,27710,27749
2023-03-27T06:00:00Z,27730,27829,27703,27818
2023-03-27T07:00:00Z,27814,27882,27788,27851
2023-03-27T08:00:00Z,27835,27886,27800,27863
2023-03-27T09:00:00Z,27869,27994,27845,27951
2023-03-27T10:00:00Z,27963,27969,27890,27932
2023-03-27T11:00:00Z,27934,28004,27864,27916
2023-03-27T12:00:00Z,27913,27943,27721,27754
