time,open,high,low,close,EMA Small,EMA Big
2024-05-19T07:00:00Z,67036,67297,66993,67297,67076.79324256023,67016.14194948057
2024-05-19T08:00:00Z,67297,67306,67144,67179,67092.51735908943,67030.94722680052
2024-05-19T09:00:00Z,67163,67176,67031,67152,67101.66853461413,67041.9520243641
2024-05-19T10:00:00Z,67152,67654,67123,67278,67128.7964523658,67063.4109312401
2024-05-19T11:00:00Z,67278,67346,67031,67322,67158.52007507875,67086.9190284001
2024-05-19T12:00:00Z,67335,67335,66863,66874,67114.74775583587,67067.562753091
2024-05-19T13:00:00Z,66863,67128,66735,67062,67106.6327164765,67067.05704826454
2024-05-19T14:00:00Z,67038,67136,66857,66940,67080.99691394165,67055.50640751322
2024-05-19T15:00:00Z,66938,66987,66783,66907,67054.22815795062,67042.00582501202
2024-05-19T16:00:00Z,66906,66999,66588,66673,66995.57767211206,67008.45984092001
2024-05-19T17:00:00Z,66673,66830,66583,66741,66956.41187640252,66984.14530992728
2024-05-19T18:00:00Z,66735,66768,66567,66573,66897.42543387905,66946.76846357025
2024-05-19T19:00:00Z,66585,66637,65901,66052,66767.35998251304,66865.42587597296
2024-05-19T20:00:00Z,66032,66280,66019,66161,66674.07383135718,66801.38715997542
2024-05-19T21:00:00Z,66155,66327,66026,66292,66615.2932419176,66755.07923634129
2024-05-19T22:00:00Z,66279,66439,66250,66366,66576.94043546874,66719.7083966739
2024-05-19T23:00:00Z,66340,66348,66208,66275,66530.48806078124,66679.28036061264
2024-05-20T00:00:00Z,66255,66471,66153,66448,66517.79758989182,66658.25487328421
2024-05-20T01:00:00Z,66446,66559,66074,66519,66517.9825760623,66645.59533934928
2024-05-20T02:00:00Z,66518,66751,66506,66667,66540.90833359119,66647.54121759026
2024-05-20T03:00:00Z,66665,66747,66583,66668,66560.46089765408,66649.40110690023
2024-05-20T04:00:00Z,66670,67120,66622,67119,66646.38999032268,66692.09191536384
2024-05-20T05:00:00Z,67119,67268,67072,67127,66720.32999181151,66731.62901396713
2024-05-20T06:00:00Z,67126,67156,66304,66412,66672.89460845588,66702.57183087921
2024-05-20T07:00:00Z,66383,66887,66381,66826,66696.44928407806,66713.79257352656
2024-05-20T08:00:00Z,66821,67048,66759,66781,66709.45708652759,66719.9023395696
2024-05-20T09:00:00Z,66781,66979,66759,66905,66739.54061167719,66736.72939960872
2024-05-20T10:00:00Z,66904,67322,66888,67142,66801.45744064993,66773.57218146247
2024-05-20T11:00:00Z,67115,67306,66927,67005,66832.77168054994,66794.6110740568
2024-05-20T12:00:00Z,67009,67091,66808,66936,66848.65296046533,66807.4646127789
2024-05-20T13:00:00Z,66936,67150,66791,67075,66883.4755819322,66831.78601161718
2024-05-20T14:00:00Z,67101,67116,66769,66993,66900.32549240417,66846.44182874289
2024-05-20T15:00:00Z,66994,67483,66889,67426,66981.19849357275,66899.12893522081
2024-05-20T16:00:00Z,67425,68276,67411,68231,67173.47564840771,67020.20812292802
2024-05-20T17:00:00Z,68235,68660,68050,68325,67350.63324096036,67138.8255662982
2024-05-20T18:00:00Z,68351,68799,68336,68792,67572.38197312031,67289.11415118018
2024-05-20T19:00:00Z,68791,70121,68637,70057,67954.63090033257,67540.74013743653
2024-05-20T20:00:00Z,70057,70421,69212,69526,68196.3799925891,67721.21830676048
2024-05-20T21:00:00Z,69528,69777,68949,69726,68431.7061475754,67903.47118796407
2024-05-20T22:00:00Z,69737,69972,69562,69617,68614.05904794842,68059.24653451279
2024-05-20T23:00:00Z,69608,71500,69608,71401,69042.8191944179,68363.04230410254
2024-05-21T00:00:00Z,71435,71958,71117,71302,69390.38547219976,68630.22027645685
2024-05-21T01:00:00Z,71265,71297,70725,71079,69650.17232263056,68852.83661496078
2024-05-21T02:00:00Z,71066,71386,70885,71274,69899.99196530279,69072.94237723706
2024-05-21T03:00:00Z,71262,71390,71131,71285,70113.07012448697,69274.03852476097
2024-05-21T04:00:00Z,71282,71288,70837,70876,70230.44395148898,69419.67138614634
2024-05-21T05:00:00Z,70897,71216,70823,71186,70377.45257433683,69580.24671467849
2024-05-21T06:00:00Z,71192,71381,71083,71202,70504.30602443886,69727.6788315259
2024-05-21T07:00:00Z,71212,71227,70852,70855,70558.25894375597,69830.16257411445
2024-05-21T08:00:00Z,70852,71048,70835,70903,70611.29602933198,69927.69324919496
2024-05-21T09:00:00Z,70908,71052,70847,70977,70667.55817866552,70023.08477199542
2024-05-21T10:00:00Z,70980,71262,70926,71031,70723.47230502467,70114.71342908674
2024-05-21T11:00:00Z,71031,71433,70959,71120,70784.4765657901,70206.10311735158
2024-05-21T12:00:00Z,71121,71416,71048,71327,70867.94170951471,70308.00283395598
2024-05-21T13:00:00Z,71263,71302,70531,70586,70824.56606189706,70333.27530359634
2024-05-21T14:00:00Z,70580,70895,70182,70199,70728.3251292975,70321.06845781485
2024-05-21T15:00:00Z,70196,70476,69658,69781,70582.58280171327,70271.97132528623
2024-05-21T16:00:00Z,69772,70209,69639,69640,70437.57006298816,70214.51938662384
2024-05-21T17:00:00Z,69639,69881,69530,69821,70342.71313022076,70178.74489693076
2024-05-21T18:00:00Z,69833,69921,69505,69803,70259.68034095602,70144.58626993705
2024-05-21T19:00:00Z,69798,69953,69156,69264,70106.49875003971,70064.53297267004
2024-05-21T20:00:00Z,69241,69747,69237,69716,70046.42201926437,70032.84815697277
2024-05-21T21:00:00Z,69699,69780,69451,69780,70005.43401630063,70009.86196088434
2024-05-21T22:00:00Z,69710,70209,69710,70209,70036.75185994669,70027.96541898577
2024-05-21T23:00:00Z,70205,70361,70068,70136,70052.02080457027,70037.78674453251
2024-05-22T00:00:00Z,70155,70266,70050,70107,70060.4791423287,70044.07885866592
2024-05-22T01:00:00Z,70089,70210,70007,70155,70075.02081273966,70054.1625987872
2024-05-22T02:00:00Z,70167,70344,69931,69996,70062.86376462587,70048.87508980655
2024-05-22T03:00:00Z,69997,70047,69823,69940,70043.96164699113,70038.97735436959
2024-05-22T04:00:00Z,69993,69994,69214,69595,69974.8906243771,69998.61577669963
2024-05-22T05:00:00Z,69597,69907,69517,69899,69963.21514370371,69989.55979699966
2024-05-22T06:00:00Z,69905,70040,69792,69831,69942.87435236468,69975.14526999969
2024-05-22T07:00:00Z,69872,69885,69589,69715,69907.81675969319,69951.49569999972
2024-05-22T08:00:00Z,69728,70173,69634,70003,69922.46033512501,69956.17790909066
2024-05-22T09:00:00Z,70004,70073,69839,69989,69932.69720664424,69959.16173553697
2024-05-22T10:00:00Z,69989,70218,69941,70178,69970.43609792973,69979.05612321543
2024-05-22T11:00:00Z,70195,70260,69747,69747,69936.06131363285,69957.96011201403
2024-05-22T12:00:00Z,69739,70090,69518,69652,69892.35957307395,69930.14555637639
2024-05-22T13:00:00Z,69614,69902,69417,69559,69841.07348490873,69896.40505125126
2024-05-22T14:00:00Z,69639,70153,69419,70093,69879.8314103074,69914.27731931933
2024-05-22T15:00:00Z,70080,70560,69907,70461,69969.2419625678,69963.97938119939
2024-05-22T16:00:00Z,70436,70649,70197,70221,70007.9739683266,69987.34489199944
2024-05-22T17:00:00Z,70224,70406,69675,69865,69985.97797319942,69976.22262909041
2024-05-22T18:00:00Z,69833,69893,69253,69592,69925.36597732258,69941.29329917309
2024-05-22T19:00:00Z,69591,69799,69459,69599,69875.15582696526,69910.17572652099
2024-05-22T20:00:00Z,69664,69956,69376,69406,69802.97800743215,69864.34156956454
2024-05-22T21:00:00Z,69413,69641,68879,69464,69750.82754475028,69827.94688142231
2024-05-22T22:00:00Z,69472,69519,69007,69091,69649.3156147887,69760.95171038392
2024-05-22T23:00:00Z,69103,69184,68924,69118,69567.57475097507,69702.50155489446
2024-05-23T00:00:00Z,69151,69555,69151,69468,69552.25555851737,69681.18323172224
2024-05-23T01:00:00Z,69454,69574,69219,69440,69534.98547259162,69659.25748338386
2024-05-23T02:00:00Z,69458,69527,69332,69445,69521.14155373137,69639.77953034897
2024-05-23T03:00:00Z,69434,69486,69263,69404,69503.11977623423,69618.34502758997
2024-05-23T04:00:00Z,69405,69538,69369,69502,69502.94750296744,69607.76820689997
2024-05-23T05:00:00Z,69504,69526,69302,69437,69492.80173328014,69592.24382445452
2024-05-23T06:00:00Z,69406,69622,69345,69518,69496.67838969857,69585.49438586774
2024-05-23T07:00:00Z,69519,69806,69431,69690,69526.42017589879,69594.9948962434
2024-05-23T08:00:00Z,69691,69799,69555,69643,69544.35553345282,69599.35899658491
2024-05-23T09:00:00Z,69682,69806,69564,69621,69556.1469898447,69601.32636053173
2024-05-23T10:00:00Z,69622,69766,69513,69517,69550.12437602243,69593.66032775612
2024-05-23T11:00:00Z,69527,70016,69527,69955,69612.41293355744,69626.5093888692
2024-05-23T12:00:00Z,69926,70024,69023,69413,69581.73402070245,69607.09944442655
2024-05-23T13:00:00Z,69412,69538,67700,68009,69339.77494059439,69461.81767675141
2024-05-23T14:00:00Z,67952,68279,67573,67708,69088.7326420414,69302.37970613764
2024-05-23T15:00:00Z,67682,68249,67680,68030,68925.85069711195,69186.7088237615
2024-05-23T16:00:00Z,68022,68133,67777,67782,68749.87366678704,69059.00802160136
2024-05-23T17:00:00Z,67799,68052,67577,67591,68571.58541035827,68925.55274691033
2024-05-23T18:00:00Z,67589,67599,66704,67326,68379.95688568776,68780.13886082757
2024-05-23T19:00:00Z,67312,67631,67009,67114,68185.19428788964,68628.67169166142
2024-05-23T20:00:00Z,67118,67892,66343,67764,68120.39516667585,68550.06517423766
2024-05-23T21:00:00Z,67755,68281,67134,67868,68081.56514103341,68488.05924930697
2024-05-23T22:00:00Z,67951,67951,67513,67646,68014.55511933596,68411.50840846088
2024-05-23T23:00:00Z,67654,67947,67462,67945,68003.85433174581,68369.09855314625
2024-05-24T00:00:00Z,67915,67963,67608,67820,67975.56904993876,68319.18050286022
2024-05-24T01:00:00Z,67823,67823,67625,67734,67938.40458071741,68265.98227532748
2024-05-24T02:00:00Z,67709,67963,67607,67937,67938.18849137628,68236.07479575225
2024-05-24T03:00:00Z,67950,67979,67789,67846,67924.00564654915,68200.61345068387
2024-05-24T04:00:00Z,67864,67875,67629,67672,67885.23554708005,68152.55768243989
2024-05-24T05:00:00Z,67657,67659,67072,67270,67790.58392445235,68072.32516585445
2024-05-24T06:00:00Z,67270,67556,66839,66886,67651.4171668443,67964.47742350404
2024-05-24T07:00:00Z,66873,67289,66831,67151,67574.42991040672,67890.52493045821
2024-05-24T08:00:00Z,67162,67184,66623,67160,67510.67146265184,67824.11357314383
2024-05-24T09:00:00Z,67156,67402,67019,67342,67484.72200685924,67780.28506649438
2024-05-24T10:00:00Z,67345,67489,67296,67311,67457.99554426552,67737.62278772217
2024-05-24T11:00:00Z,67324,67433,67256,67309,67435.07315284005,67698.65707974743
2024-05-24T12:00:00Z,67304,67548,67304,67475,67441.21574471082,67678.32461795221
2024-05-24T13:00:00Z,67472,67573,66911,67045,67380.25947629377,67620.74965268382
2024-05-24T14:00:00Z,67042,67971,66959,67831,67449.60417224857,67639.86332062166
2024-05-24T15:00:00Z,67830,68380,67830,68306,67581.35737651802,67700.42120056515
2024-05-24T16:00:00Z,68309,68438,67906,68364,67701.76393397679,67760.74654596832
2024-05-24T17:00:00Z,68364,68902,68363,68891,67884.72332874959,67863.4968599712
2024-05-24T18:00:00Z,68893,69171,68832,68953,68049.07358586504,67962.54259997382
2024-05-24T19:00:00Z,68906,69254,68750,69171,68221.67764957811,68072.40236361256
2024-05-24T20:00:00Z,69110,69210,68866,68866,68320.80416502763,68144.54760328415
2024-05-24T21:00:00Z,68866,68999,68798,68877,68406.37275502337,68211.13418480377
2024-05-24T22:00:00Z,68868,68871,68693,68783,68464.3154080967,68263.12198618524
2024-05-24T23:00:00Z,68784,68784,68520,68548,68477.18996069721,68289.01998744113
2024-05-25T00:00:00Z,68549,68674,68503,68529,68485.16073597457,68310.83635221921
2024-05-25T01:00:00Z,68544,68697,68540,68602,68503.1360073631,68337.30577474473
2024-05-25T02:00:00Z,68611,68808,68592,68804,68549.42277546108,68379.73252249521
2024-05-25T03:00:00Z,68802,68881,68651,68735,68577.97311769784,68412.02956590474
2024-05-25T04:00:00Z,68730,68807,68668,68767,68607.05417651356,68444.29960536795
2024-05-25T05:00:00Z,68767,68792,68686,68701,68621.50738012686,68467.63600487995
2024-05-25T06:00:00Z,68699,68717,68610,68645,68625.12162933811,68483.76000443632
2024-05-25T07:00:00Z,68628,68775,68611,68732,68641.56445559379,68506.32727676029
2024-05-25T08:00:00Z,68734,69040,68726,68871,68676.86223165628,68539.47934250935
2024-05-25T09:00:00Z,68866,69123,68836,69076,68738.2680421707,68588.25394773578
2024-05-25T10:00:00Z,69076,69438,69065,69350,68832.38065106752,68657.50358885071
2024-05-25T11:00:00Z,69360,69580,69106,69106,68874.47593551867,68698.27598986428
2024-05-25T12:00:00Z,69107,69289,69065,69122,68912.55656082349,68736.79635442207
2024-05-25T13:00:00Z,69130,69230,68891,69031,68930.7786283891,68763.5421403837
2024-05-25T14:00:00Z,69028,69075,68958,69027,68945.58191632925,68787.49285489427
2024-05-25T15:00:00Z,69027,69197,68866,68934,68943.80008304783,68800.81168626752
2024-05-25T16:00:00Z,68936,69034,68866,68936,68942.60007027123,68813.10153297048
2024-05-25T17:00:00Z,68937,69089,68916,69056,68960.04621330643,68835.18321179134
2024-05-25T18:00:00Z,69056,69214,69056,69200,68996.96218049005,68868.34837435577
2024-05-25T19:00:00Z,69206,69239,69106,69149,69020.35261426082,68893.86215850525
2024-05-25T20:00:00Z,69170,69204,69073,69092,69031.37528898992,68911.87468955023
2024-05-25T21:00:00Z,69089,69164,69038,69140,69048.08678299146,68932.61335413657
2024-05-25T22:00:00Z,69140,69163,69048,69122,69059.45804714662,68949.83032194234
2024-05-25T23:00:00Z,69124,69347,69124,69275,69092.6183475856,68979.39120176576
2024-05-26T00:00:00Z,69288,69315,69140,69156,69102.36937103396,68995.44654705978
2024-05-26T01:00:00Z,69158,69239,69148,69157,69110.77408318258,69010.1332245998
2024-05-26T02:00:00Z,69161,69174,68832,68901,69078.50114730834,69000.21202236346
2024-05-26T03:00:00Z,68900,69106,68890,69066,69076.5778938763,69006.19274760314
2024-05-26T04:00:00Z,69044,69044,68925,68968,69059.8736025107,69002.72067963921
2024-05-26T05:00:00Z,68959,69106,68924,69106,69066.96997135521,69012.10970876292
2024-05-26T06:00:00Z,69106,69147,69031,69091,69070.66689883903,69019.28155342083
2024-05-26T07:00:00Z,69095,69397,69086,69320,69109.02583747917,69046.61959401894
2024-05-26T08:00:00Z,69311,69500,69056,69124,69111.32955479006,69053.65417638085
2024-05-26T09:00:00Z,69141,69214,68970,69066,69104.35577713005,69054.7765239826
2024-05-26T10:00:00Z,69061,69189,69061,69189,69117.37796526389,69066.978658166
2024-05-26T11:00:00Z,69189,69197,69035,69100,69114.70443214638,69069.98059833272
2024-05-26T12:00:00Z,69097,69114,68949,68969,69092.28836566232,69060.80054393884
2024-05-26T13:00:00Z,68965,69110,68940,69110,69095.0132324835,69065.27322176257
2024-05-26T14:00:00Z,69121,69264,69020,69252,69119.16504287065,69082.24838342052
2024-05-26T15:00:00Z,69264,69339,68668,68825,69073.90888242901,69058.86216674592
2024-05-26T16:00:00Z,68824,68932,68708,68770,69027.15366974763,69032.60196976902
2024-05-26T17:00:00Z,68773,68891,68726,68755,68985.28387440184,69007.36542706274
2024-05-26T18:00:00Z,68755,68818,68701,68782,68954.00943218617,68986.87766096613
2024-05-26T19:00:00Z,68776,68898,68772,68868,68940.77721184984,68976.0706008783
2024-05-26T20:00:00Z,68864,68864,68684,68685,68901.42687156524,68949.6096371621
2024-05-26T21:00:00Z,68684,68684,68136,68473,68835.51504517058,68906.28148832917
2024-05-26T22:00:00Z,68479,68676,68466,68531,68788.66657668281,68872.16498939016
2024-05-26T23:00:00Z,68529,68529,68323,68489,68742.56402642392,68837.33180853652
2024-05-27T00:00:00Z,68471,68775,68441,68775,68747.55417620485,68831.66528048774
2024-05-27T01:00:00Z,68775,69255,68703,69059,68795.46891832718,68852.33207317068
2024-05-27T02:00:00Z,69073,69239,69000,69085,68840.01216166146,68873.48370288244
2024-05-27T03:00:00Z,69080,69171,68792,68844,68840.62567525201,68870.80336625676
2024-05-27T04:00:00Z,68841,68856,68744,68747,68826.22172521324,68859.54851477887
2024-05-27T05:00:00Z,68743,68748,68314,68495,68775.2645367189,68826.40774070806
2024-05-27T06:00:00Z,68479,68577,68388,68388,68715.68537722368,68786.55249155278
2024-05-27T07:00:00Z,68389,68668,68324,68612,68699.73378072772,68770.6840832298
2024-05-27T08:00:00Z,68618,68875,68495,68580,68681.3131990773,68753.34916657255
2024-05-27T09:00:00Z,68581,68606,68413,68565,68663.41886075771,68736.22651506595
2024-05-27T10:00:00Z,68565,68565,68413,68546,68645.35442064113,68718.9331955145
2024-05-27T11:00:00Z,68531,68641,68225,68394,68606.68450977326,68689.3938141041
2024-05-27T12:00:00Z,68394,68594,68339,68578,68602.27150826968,68679.267103731
2024-05-27T13:00:00Z,68594,68973,68553,68877,68644.53743007434,68697.24282157364
2024-05-27T14:00:00Z,68894,69399,68801,69399,68760.60859467828,68761.03892870332
2024-05-27T15:00:00Z,69399,70446,69399,70311,68999.13034934316,68901.94448063937
2024-05-27T16:00:00Z,70310,70601,70092,70095,69167.72568021345,69010.40407330853
2024-05-27T17:00:00Z,70100,70285,69974,70115,69313.46019094985,69110.82188482593
2024-05-27T18:00:00Z,70120,70189,69813,69907,69404.7740077268,69183.20171347812
2024-05-27T19:00:00Z,69919,70050,69026,69187,69371.27031423037,69183.54701225283
2024-05-27T20:00:00Z,69188,69647,69107,69586,69404.30565050262,69220.13364750257
2024-05-27T21:00:00Z,69587,69803,69524,69725,69453.64324273299,69266.0305886387
2024-05-27T22:00:00Z,69731,69731,69486,69528,69465.08274385099,69289.84598967155
2024-05-27T23:00:00Z,69523,69523,69264,69392,69453.839244797,69299.13271788323
2024-05-28T00:00:00Z,69363,69421,69065,69321,69433.40243790516,69301.12065262112
2024-05-28T01:00:00Z,69311,69513,68503,68570,69300.57129361205,69234.65513874647
2024-05-28T02:00:00Z,68503,68783,68372,68619,69195.71417151789,69178.68648976952
2024-05-28T03:00:00Z,68628,68674,67728,68011,69013.45045282283,69072.53317251774
2024-05-28T04:00:00Z,68020,68092,67433,67751,68819.2273062347,68952.39379319795
2024-05-28T05:00:00Z,67750,67987,67610,67987,68691.19233604474,68864.63072108904
2024-05-28T06:00:00Z,67995,68019,67726,67908,68570.70120742248,68777.66429189913
2024-05-28T07:00:00Z,67916,67954,67604,67638,68427.20871397287,68674.05844718103
2024-05-28T08:00:00Z,67624,68183,67546,68100,68376.8689118232,68621.87131561912
2024-05-28T09:00:00Z,68074,68433,67972,68275,68361.1967715427,68590.33755965375
2024-05-28T10:00:00Z,68275,68816,68216,68534,68387.78188361306,68585.21596332159
2024-05-28T11:00:00Z,68532,68588,68224,68325,68378.12313228798,68561.55996665599
2024-05-28T12:00:00Z,68326,68498,68093,68101,68335.48880424367,68519.69087877817
2024-05-28T13:00:00Z,68121,68388,67597,67707,68238.79821897541,68445.80988979834
2024-05-28T14:00:00Z,67712,68169,67467,67894,68185.75233913305,68395.64535436213
2024-05-28T15:00:00Z,67930,68372,67680,68298,68203.02121003566,68386.76850396558
2024-05-28T16:00:00Z,68311,68372,67616,67643,68116.8641007994,68319.15318542325
2024-05-28T17:00:00Z,67641,68082,67588,67690,68051.19270067642,68261.95744129385
2024-05-28T18:00:00Z,67699,67898,67193,67763,68006.85536211081,68216.5976739035
2024-05-28T19:00:00Z,67782,68529,67780,68348,68059.3391525553,68228.54333991227
2024-05-28T20:00:00Z,68341,68470,68039,68250,68088.67159062372,68230.4939453748
2024-05-28T21:00:00Z,68250,68461,68169,68308,68122.41442283546,68237.53995034072
2024-05-28T22:00:00Z,68305,68601,68285,68550,68188.19681932231,68265.94540940067
2024-05-28T23:00:00Z,68549,68553,68235,68327,68209.55115481118,68271.49582672787
2024-05-29T00:00:00Z,68347,68525,68216,68417,68241.4663617633,68284.72347884352
2024-05-29T01:00:00Z,68419,68627,68242,68473,68277.08692149202,68301.83952622137
2024-05-29T02:00:00Z,68496,68852,68383,68633,68331.84277972401,68331.94502383762
2024-05-29T03:00:00Z,68645,68816,68645,68756,68397.09773668955,68370.49547621602
2024-05-29T04:00:00Z,68701,68841,68692,68766,68453.851931045,68406.45043292365
2024-05-29T05:00:00Z,68765,68765,68506,68515,68463.25932626885,68416.31857538514
2024-05-29T06:00:00Z,68524,68593,68406,68436,68459.06558376594,68418.10779580468
2024-05-29T07:00:00Z,68440,68450,67888,67888,68371.20934010965,68369.91617800425
2024-05-29T08:00:00Z,67929,67929,67556,67821,68286.56174932355,68320.01470727658
2024-05-29T09:00:00Z,67811,67955,67630,67838,68217.55224942762,68276.19518843325
2024-05-29T10:00:00Z,67821,67947,67757,67930,68173.31344182337,68244.72289857568
2024-05-29T11:00:00Z,67931,67947,67672,67695,68099.72675846593,68194.74808961425
2024-05-29T12:00:00Z,67711,67955,67537,67830,68058.23033408655,68161.5891723766
2024-05-29T13:00:00Z,67847,68211,67556,67818,68021.27182115015,68130.35379306963
2024-05-29T14:00:00Z,67841,67898,67483,67591,67955.07615635781,68081.3216300633
2024-05-29T15:00:00Z,67597,67801,67265,67354,67862.60290153354,68015.20148187573
2024-05-29T16:00:00Z,67329,67646,67109,67489,67805.12553206684,67967.3649835234
2024-05-29T17:00:00Z,67503,67598,67263,67549,67765.72160405655,67929.33180320308
2024-05-29T18:00:00Z,67555,67555,67177,67338,67699.91828035554,67875.57436654826
2024-05-29T19:00:00Z,67324,67670,67168,67203,67623.469314147,67814.4312423166
2024-05-29T20:00:00Z,67199,67430,67096,67415,67591.39711197054,67778.1193111969
2024-05-29T21:00:00Z,67411,67739,67260,67626,67596.72063320584,67764.29028290628
2024-05-29T22:00:00Z,67609,67747,67532,67623,67600.76361271263,67751.44571173299
2024-05-29T23:00:00Z,67622,67663,67483,67564,67595.1076722953,67734.40519248454
2024-05-30T00:00:00Z,67566,67750,67490,67517,67583.09110732679,67714.64108407685
2024-05-30T01:00:00Z,67517,67767,67410,67730,67605.69247543036,67716.03734916078
2024-05-30T02:00:00Z,67732,68110,67706,67874,67646.97055613338,67730.39759014615
2024-05-30T03:00:00Z,67874,68086,67873,68036,67706.82123980517,67758.1796274056
2024-05-30T04:00:00Z,68047,68337,67913,68105,67768.07951060438,67789.70875218691
2024-05-30T05:00:00Z,68099,68128,67920,68085,67816.83650897293,67816.553411079
2024-05-30T06:00:00Z,68085,68118,67711,67785,67811.93858451556,67813.68491916273
2024-05-30T07:00:00Z,67801,67996,67503,67554,67772.25572535933,67790.07719923885
2024-05-30T08:00:00Z,67553,67737,67105,67650,67753.44715222712,67777.34290839895
2024-05-30T09:00:00Z,67655,67722,67427,67710,67746.76297496141,67771.22082581722
2024-05-30T10:00:00Z,67712,67955,67515,67920,67773.41482496735,67784.74620528838
2024-05-30T11:00:00Z,67914,68063,67764,67764,67771.96639035699,67782.8601866258
2024-05-30T12:00:00Z,67764,68265,67705,68115,67824.74079184052,67813.05471511435
2024-05-30T13:00:00Z,68120,68668,68013,68608,67945.24220848044,67885.32246828578
2024-05-30T14:00:00Z,68637,68800,68244,68338,68005.66648409884,67926.4749711689
2024-05-30T15:00:00Z,68352,68586,68135,68515,68084.02548654517,67979.97724651717
2024-05-30T16:00:00Z,68513,68676,68373,68655,68171.86771938438,68041.34295137925
2024-05-30T17:00:00Z,68659,69524,68652,69343,68352.04191640216,68159.67541034477
2024-05-30T18:00:00Z,69328,69424,69089,69371,68508.80469849413,68269.79582758616
2024-05-30T19:00:00Z,69356,69356,68440,68644,68529.60397564888,68303.81438871469
2024-05-30T20:00:00Z,68648,68648,68055,68474,68521.04951785674,68319.28580792244
2024-05-30T21:00:00Z,68456,68515,68306,68391,68501.04189972494,68325.8052799295
2024-05-30T22:00:00Z,68380,68407,68257,68293,68469.03545361341,68322.82298175409
2024-05-30T23:00:00Z,68258,68495,68257,68338,68448.8761530575,68324.20271068554
2024-05-31T00:00:00Z,68330,68448,68260,68446,68448.43366797172,68335.2751915323
2024-05-31T01:00:00Z,68446,68602,68323,68412,68442.82848828376,68342.25017412027
2024-05-31T02:00:00Z,68440,68701,68413,68515,68453.93179777857,68357.95470374571
2024-05-31T03:00:00Z,68518,68610,68461,68518,68463.78844427418,68372.50427613246
2024-05-31T04:00:00Z,68521,68633,68461,68498,68469.05176053969,68383.91297830224
2024-05-31T05:00:00Z,68487,68493,68282,68433,68463.50533584127,68388.37543482022
2024-05-31T06:00:00Z,68423,68447,68224,68249,68430.50451494262,68375.70494074565
2024-05-31T07:00:00Z,68270,68390,68077,68160,68388.88843572067,68356.09540067786
2024-05-31T08:00:00Z,68171,68301,68104,68104,68345.0594456098,68333.17763697988
2024-05-31T09:00:00Z,68121,68174,67865,67933,68281.66568474675,68296.79785179989
2024-05-31T10:00:00Z,67902,68282,67902,68282,68281.71711786263,68295.45259254535
2024-05-31T11:00:00Z,68282,68420,68241,68319,68287.45294588376,68297.59326595032
2024-05-31T12:00:00Z,68327,69010,68282,68608,68336.76787728626,68325.81205995483
2024-05-31T13:00:00Z,68612,68792,68005,68046,68292.03435770376,68300.37459995893
2024-05-31T14:00:00Z,68044,68051,67222,67444,68161.56753344164,68222.52236359903
2024-05-31T15:00:00Z,67423,67482,67137,67154,68006.55714368139,68125.38396690821
2024-05-31T16:00:00Z,67150,67267,66624,67143,67873.70219849964,68036.07633355292
2024-05-31T17:00:00Z,67108,67402,67100,67287,67783.44032180739,67967.97848504811
2024-05-31T18:00:00Z,67304,67378,67090,67336,67714.60334922164,67910.52589549829
2024-05-31T19:00:00Z,67337,67898,67271,67580,67693.89514164907,67880.47808681663
2024-05-31T20:00:00Z,67584,67705,67516,67634,67684.6805044723,67858.07098801511
2024-05-31T21:00:00Z,67634,67637,67459,67489,67654.57581147656,67824.51908001374
2024-05-31T22:00:00Z,67502,67591,67459,67459,67624.48722509555,67791.29007273976
2024-05-31T23:00:00Z,67459,67531,67177,67477,67601.79688277315,67762.71824794525
2024-06-01T00:00:00Z,67513,67621,67437,67579,67598.28967003882,67746.01658904113
2024-06-01T01:00:00Z,67583,67621,67387,67494,67582.24510541746,67723.1059900374
2024-06-01T02:00:00Z,67501,67668,67491,67658,67593.89970458401,67717.18726367036
2024-06-01T03:00:00Z,67658,67694,67572,67666,67604.99205772493,67712.53387606397
2024-06-01T04:00:00Z,67668,67702,67608,67629,67608.6855873057,67704.93988733088
2024-06-01T05:00:00Z,67623,67750,67556,67640,67613.50318925867,67699.0362612099
2024-06-01T06:00:00Z,67639,67675,67565,67642,67617.8873139881,67693.85114655446
2024-06-01T07:00:00Z,67646,67673,67525,67567,67610.05849645147,67682.31922414042
2024-06-01T08:00:00Z,67575,67691,67564,67631,67613.28026622816,67677.65384012765
2024-06-01T09:00:00Z,67666,67687,67589,67656,67619.8525329623,67675.68530920695
2024-06-01T10:00:00Z,67655,67694,67581,67581,67613.87522019887,67667.0775538245
2024-06-01T11:00:00Z,67582,67639,67581,67609,67613.12518632213,67661.7977762041
2024-06-01T12:00:00Z,67605,67808,67582,67678,67623.10592688795,67663.27070564008
2024-06-01T13:00:00Z,67671,67767,67662,67662,67629.08963044365,67663.15518694553
2024-06-01T14:00:00Z,67657,67792,67613,67740,67646.15276422155,67670.1410790414
2024-06-01T15:00:00Z,67740,67760,67630,67631,67643.82156972593,67666.58279912853
2024-06-01T16:00:00Z,67630,67672,67565,67648,67644.46440515271,67664.89345375322
2024-06-01T17:00:00Z,67626,67776,67524,67750,67660.70065051384,67672.63041250293
2024-06-01T18:00:00Z,67765,67769,67678,67700,67666.74670428094,67675.11855682085
2024-06-01T19:00:00Z,67700,67735,67646,67702,67672.17028823773,67677.56232438258
