time,open,high,low,close,Plot,Plot,Plot,Plot,EMA Small,EMA Big
2023-01-03T04:00:00Z,1215.25,1215.63,1212.84,1213.05,1213.5831672721806,1205.3979713006308,NaN,NaN,1214.721266939058,1213.3747748475384
2023-01-03T05:00:00Z,1213.22,1217.61,1213.07,1217.47,1213.9533418176873,1205.8713841908022,NaN,NaN,1215.1441489484337,1213.7470680432168
2023-01-03T06:00:00Z,1217.47,1219.79,1216.16,1216.73,1214.217785454098,1206.2972122617512,NaN,NaN,1215.38812603329,1214.0182436756515
2023-01-03T07:00:00Z,1216.73,1216.99,1214.97,1216.34,1214.4199011251362,1206.6910470750158,NaN,NaN,1215.5345681820147,1214.2293124324106
2023-01-03T08:00:00Z,1216.33,1217.03,1213.74,1215.34,1214.507529589409,1207.030221699525,NaN,NaN,1215.504634615551,1214.330284029464
2023-01-03T09:00:00Z,1215.41,1218.52,1215.33,1217.31,1214.7744315332748,1207.433350260328,NaN,NaN,1215.7823831362355,1214.6011672995128
2023-01-03T10:00:00Z,1217.3,1218.29,1215.35,1215.5,1214.8435332920105,1207.7496894658054,NaN,NaN,1215.7389395768146,1214.6828793631935
2023-01-03T11:00:00Z,1215.49,1216.68,1213.72,1214.68,1214.8279586927715,1208.0214663494994,NaN,NaN,1215.576025795766,1214.682617602903
2023-01-03T12:00:00Z,1214.6,1216.34,1214.25,1215.01,1214.8452959601266,1208.2955264926563,NaN,NaN,1215.4889449041098,1214.7123796390028
2023-01-03T13:00:00Z,1215.02,1217.5,1214.91,1216.04,1214.9590772972574,1208.5992313360816,NaN,NaN,1215.5737226111698,1214.8330723990935
2023-01-03T14:00:00Z,1215.98,1219.12,1205.49,1209.87,1214.474403268947,1208.6490654013332,NaN,NaN,1214.696226824836,1214.381883999176
2023-01-03T15:00:00Z,1209.87,1211.99,1206.61,1211.5,1214.1911267671426,1208.7608667581437,NaN,NaN,1214.204499621015,1214.1198945447054
2023-01-03T16:00:00Z,1211.41,1212.46,1206.71,1207.38,1213.5424480274148,1208.7067151205695,NaN,NaN,1213.1545766023974,1213.5071768588232
2023-01-03T17:00:00Z,1207.34,1209.44,1206.41,1208.42,1213.0545958343278,1208.695471390351,NaN,NaN,1212.4261802020285,1213.044706235294
2023-01-03T18:00:00Z,1208.42,1208.87,1206.08,1207.18,1212.4951105167727,1208.636041139749,NaN,NaN,1211.6190755555626,1212.5115511229944
2023-01-03T19:00:00Z,1207.18,1210.24,1204.04,1208.97,1212.1593857056514,1208.6491375656412,NaN,NaN,1211.2115254700914,1212.189591929995
2023-01-03T20:00:00Z,1208.96,1212.25,1208.87,1210.49,1212.0003965908274,1208.7213282493417,NaN,NaN,1211.1005215516159,1212.0350835727227
2023-01-03T21:00:00Z,1210.54,1212.08,1209.8,1211.07,1211.911787391701,1208.8134330238772,NaN,NaN,1211.0958259282904,1211.9473487024752
2023-01-03T22:00:00Z,1211.04,1212.45,1209.7,1212.14,1211.9335219258246,1208.943886630784,NaN,NaN,1211.256468093169,1211.9648624567956
2023-01-03T23:00:00Z,1212.03,1216.12,1211.61,1214.21,1212.1503293614603,1209.150400880557,NaN,NaN,1211.7108576172968,1212.1689658698142
2023-01-04T00:00:00Z,1214.21,1214.65,1212.17,1212.93,1212.224583707988,1209.2986204538686,NaN,NaN,1211.8984179838665,1212.2381507907403
2023-01-04T01:00:00Z,1212.93,1228.61,1212.56,1223.67,1213.3146233548462,1209.8622039654815,NaN,NaN,1213.7094306017332,1213.2774098097639
2023-01-04T02:00:00Z,1223.84,1235,1223.84,1230.92,1214.9913258924798,1210.6879998884037,NaN,NaN,1216.357210509159,1214.8812816452398
2023-01-04T03:00:00Z,1230.98,1255,1230.98,1250.37,1218.3607234265294,1212.2441567555252,NaN,NaN,1221.5899473539037,1218.1075287683998
2023-01-04T04:00:00Z,1250.41,1254.42,1248.38,1249.83,1221.3577973859076,1213.7181113925635,NaN,NaN,1225.9345708379185,1220.9913897894544
2023-01-04T05:00:00Z,1249.86,1250.72,1246.56,1247.7,1223.8665785872497,1215.0507344752082,NaN,NaN,1229.2830984013156,1223.4194452631405
2023-01-04T06:00:00Z,1247.68,1251.21,1246.79,1250.07,1226.362142531321,1216.4240390055922,NaN,NaN,1232.4810832626515,1225.8422229664914
2023-01-04T07:00:00Z,1249.9,1252.98,1247.08,1251.7,1228.7752718140523,1217.8074100249808,NaN,NaN,1235.4378396837822,1228.1929299695375
2023-01-04T08:00:00Z,1251.69,1262,1248.16,1250.54,1230.8481030698567,1219.0910410043932,NaN,NaN,1237.7612489632004,1230.2244817904887
2023-01-04T09:00:00Z,1250.35,1251.44,1248.71,1249.22,1232.5978075393941,1220.2725688081425,NaN,NaN,1239.5241337380926,1231.9513470822624
2023-01-04T10:00:00Z,1249.26,1249.83,1248.22,1249.61,1234.218016345166,1221.4230563058625,NaN,NaN,1241.0758054706937,1233.5566791656931
2023-01-04T11:00:00Z,1249.54,1253.62,1249.06,1251.41,1235.8553481218169,1222.5990148821031,NaN,NaN,1242.6656815521255,1235.1797083324484
2023-01-04T12:00:00Z,1251.41,1256.64,1250.26,1250.73,1237.2719816340248,1223.7021907690794,NaN,NaN,1243.9063459287215,1236.5933712113167
2023-01-04T13:00:00Z,1250.73,1253.71,1250.48,1253.38,1238.8060786212604,1224.866026425194,NaN,NaN,1245.3638311704567,1238.1194283739244
2023-01-04T14:00:00Z,1253.32,1255.03,1248.81,1250.72,1239.9407378001881,1225.879907741853,NaN,NaN,1246.1878571442326,1239.2649348853859
2023-01-04T15:00:00Z,1250.51,1258.09,1243.73,1255.64,1241.4359056287417,1227.046970183349,NaN,NaN,1247.6420329681969,1240.7535771685325
2023-01-04T16:00:00Z,1255.59,1257.31,1250.73,1253.72,1242.6058193783854,1228.0929713526295,NaN,NaN,1248.5771048192435,1241.9323428804842
2023-01-04T17:00:00Z,1253.76,1272.01,1252.32,1260.03,1244.2652651518724,1229.3454038486047,NaN,NaN,1250.339088693206,1243.5775844368038
2023-01-04T18:00:00Z,1260.03,1267.46,1257.23,1261.82,1245.9371446612179,1230.6189174231693,NaN,NaN,1252.105382740405,1245.2359858516397
2023-01-04T19:00:00Z,1261.61,1265.36,1250.76,1254.03,1246.707892788721,1231.5369990928489,NaN,NaN,1252.4014777034197,1246.0354416833088
2023-01-04T20:00:00Z,1253.98,1254.28,1244.94,1250.85,1247.102379189795,1232.294371677443,NaN,NaN,1252.1627888259704,1246.473128803008
2023-01-04T21:00:00Z,1250.85,1253.4,1250.02,1252.47,1247.6135811717195,1233.0855727881315,NaN,NaN,1252.2100520835133,1247.0182989118255
2023-01-04T22:00:00Z,1252.47,1257.19,1251.7,1252.81,1248.1084782029843,1233.8590797376164,NaN,NaN,1252.3023517629729,1247.5448171925686
2023-01-04T23:00:00Z,1252.78,1257.1,1252.47,1256.34,1248.892432659843,1234.7406844537884,NaN,NaN,1252.9235284148233,1248.3443792659714
2023-01-05T00:00:00Z,1256.35,1259.77,1252.87,1253.62,1249.3426771684294,1235.481049769326,NaN,NaN,1253.0306778894658,1248.8239811508831
2023-01-05T01:00:00Z,1253.56,1256.33,1252.18,1253.86,1249.7728983904838,1236.201792915627,NaN,NaN,1253.1582659064711,1249.2818010462574
2023-01-05T02:00:00Z,1253.78,1254.33,1252,1253.58,1250.135479496152,1236.8832912326613,NaN,NaN,1253.2231480747064,1249.6725464056885
2023-01-05T03:00:00Z,1253.58,1253.7,1251.53,1252.71,1250.38067192509,1237.5039464784393,1218.8696,NaN,1253.1442022170593,1249.948678550626
2023-01-05T04:00:00Z,1252.69,1254.12,1251.95,1252.78,1250.6091793607957,1238.1030074008534,1219.541093069307,NaN,1253.0881711067425,1250.2060714096601
2023-01-05T05:00:00Z,1252.76,1254.63,1252.2,1252.85,1250.8225908502436,1238.681320836114,1220.2006753847663,NaN,1253.051529398013,1250.4464285542365
2023-01-05T06:00:00Z,1252.86,1253.77,1248.54,1250.5,1250.791867912125,1239.144798450384,1220.8006620108106,NaN,1252.6589864137031,1250.4512986856696
2023-01-05T07:00:00Z,1250.51,1251.14,1247.33,1250.66,1250.7793090633513,1239.5963749817415,1221.3919360303985,NaN,1252.3514500423641,1250.470271532427
2023-01-05T08:00:00Z,1250.67,1251.38,1247.66,1250.38,1250.7412796287465,1240.0192622373595,1221.9659570991034,NaN,1252.0481500358467,1250.4620650294792
2023-01-05T09:00:00Z,1250.3,1250.37,1244.59,1248.38,1250.5163958545802,1240.3471343064828,1222.4890074535767,NaN,1251.483819261101,1250.2727863904356
2023-01-05T10:00:00Z,1248.4,1252.38,1248.04,1250.97,1250.5595962493821,1240.763717274856,1223.052987504001,NaN,1251.4047701440086,1250.3361694458506
2023-01-05T11:00:00Z,1250.97,1255.59,1250.36,1255.08,1250.9901108922982,1241.3251401268224,1223.6871857712486,NaN,1251.9701901218534,1250.7674267689551
2023-01-05T12:00:00Z,1255.04,1255.31,1251.3,1252.51,1251.1348622358887,1241.7637620826333,1224.2579345678575,NaN,1252.0532377954144,1250.925842517232
2023-01-05T13:00:00Z,1252.55,1253.92,1246.31,1246.75,1250.7172563086613,1241.9593008244908,1224.7033220021574,NaN,1251.2373550576583,1250.546220470211
2023-01-05T14:00:00Z,1246.73,1250.27,1239.97,1247.47,1250.4079938030745,1242.1754066745107,1225.1541473090454,NaN,1250.6577619718648,1250.2665640638281
2023-01-05T15:00:00Z,1247.46,1252.49,1246.86,1248.81,1250.2558039170674,1242.435586804922,1225.622580035599,NaN,1250.3734908992703,1250.1341491489347
2023-01-05T16:00:00Z,1248.67,1250.14,1246.6,1248.05,1250.0457273535371,1242.6557598713955,1226.0666873616267,NaN,1250.016030760921,1249.944681044486
2023-01-05T17:00:00Z,1248.06,1249.64,1246.36,1246.81,1249.7375628436764,1242.8186712489878,1226.477446027733,NaN,1249.5227952592409,1249.659710040442
2023-01-05T18:00:00Z,1246.85,1251.71,1246.25,1250.76,1249.8349378109453,1243.1300959058904,1226.9582886806493,NaN,1249.713134450127,1249.7597364004018
2023-01-05T19:00:00Z,1250.76,1254.56,1250.43,1253.06,1250.1420865908553,1243.5195039095809,1227.4751542513295,NaN,1250.2280368424151,1250.0597603640017
2023-01-05T20:00:00Z,1253.05,1253.87,1251.69,1253.4,1250.452364058393,1243.9069743444993,1227.9885175334814,NaN,1250.7160311743512,1250.363418512729
2023-01-05T21:00:00Z,1253.39,1253.83,1250.72,1251.89,1250.5892817671174,1244.2200341741268,1228.4618142159868,NaN,1250.8966417629126,1250.5021986479353
2023-01-05T22:00:00Z,1251.85,1252.44,1249.97,1250.44,1250.5750644559635,1244.4639544025924,1228.8970258156703,NaN,1250.826389184003,1250.4965442253958
2023-01-05T23:00:00Z,1250.43,1252.92,1247.72,1250.88,1250.6041059363479,1244.7155640338633,1229.332332235162,NaN,1250.8346370018487,1250.531403841269
2023-01-06T00:00:00Z,1250.87,1257.81,1249.52,1255.12,1251.0341910852671,1245.1235811305746,1229.8429791215945,NaN,1251.493923616949,1250.948548946608
2023-01-06T01:00:00Z,1255.09,1255.34,1250.56,1250.98,1251.0290300295273,1245.35324461565,1230.2615339904737,NaN,1251.4148584451107,1250.95140813328
2023-01-06T02:00:00Z,1250.94,1251.88,1247.76,1251.84,1251.1062652648104,1245.6076271797422,1230.688830347098,NaN,1251.4802648381706,1251.0321892120728
2023-01-06T03:00:00Z,1251.73,1253.03,1250.18,1250.78,1251.0751923824475,1245.810465329556,1231.0866752907198,NaN,1251.3725317861442,1251.0092629200662
2023-01-06T04:00:00Z,1250.78,1251.98,1248.2,1250.77,1251.046126441262,1246.0049568852598,1231.476444096844,NaN,1251.279834588276,1250.9875117455147
2023-01-06T05:00:00Z,1250.79,1250.79,1246.73,1249.1,1250.8607810659037,1246.1263311250536,1231.825425401857,NaN,1250.944475420849,1250.8159197686498
2023-01-06T06:00:00Z,1249.06,1249.06,1245.25,1247.28,1250.5197542977223,1246.1715730417181,1232.1314565820182,NaN,1250.3807099714875,1250.4944725169544
2023-01-06T07:00:00Z,1247.28,1247.85,1245.73,1247.42,1250.2245396027013,1246.2205309616509,1232.4342000160377,NaN,1249.9252161297202,1250.214975015413
2023-01-06T08:00:00Z,1247.35,1249.83,1247.07,1248.65,1250.074583450063,1246.3158042572725,1232.7553049662151,NaN,1249.7290290328401,1250.0727045594665
2023-01-06T09:00:00Z,1248.7,1248.81,1245.53,1247.64,1249.8427183595809,1246.3677335020852,1233.0500514025277,NaN,1249.4076399508647,1249.851549599515
2023-01-06T10:00:00Z,1247.68,1248.23,1244.11,1245.01,1249.3824594681923,1246.314489051023,1233.2868820678243,NaN,1248.731079958424,1249.4114087268317
2023-01-06T11:00:00Z,1244.98,1246.23,1237.64,1242.78,1248.753653804555,1246.1758816372574,1233.4748646011346,NaN,1247.8155291955895,1248.808553388029
2023-01-06T12:00:00Z,1242.78,1244.44,1240.85,1243.35,1248.239020108883,1246.0650627495218,1233.6704118367556,NaN,1247.1285247039605,1248.3123212618445
2023-01-06T13:00:00Z,1243.42,1253.35,1234.2,1250.17,1248.422922955656,1246.226040680913,1233.9971363548398,NaN,1247.5964439802742,1248.4812011471315
2023-01-06T14:00:00Z,1250.07,1252.8,1245.25,1247.63,1248.347406483689,1246.2810979091125,1234.2670940507835,NaN,1247.6016064448474,1248.403819224665
2023-01-06T15:00:00Z,1247.8,1264.66,1247.79,1262.28,1249.6743201519091,1246.9085058342453,1234.8218050596788,NaN,1249.8598208379478,1249.665290204241
2023-01-06T16:00:00Z,1262.28,1269.05,1259.58,1263.88,1251.0272420422034,1247.5740546250593,1235.3972148604773,NaN,1252.0167714782635,1250.9575365493101
2023-01-06T17:00:00Z,1264.01,1269.33,1261.67,1263.1,1252.1770285143746,1248.1829152279981,1235.94578486324,NaN,1253.7218835585306,1252.0613968630091
2023-01-06T18:00:00Z,1263.09,1269.56,1263.06,1266.3,1253.5220734177674,1248.8933891406257,1236.5468584303046,NaN,1255.6569783956797,1253.3558153300082
2023-01-06T19:00:00Z,1266.29,1276.6,1264.58,1272.74,1255.3523521398847,1249.8285503507973,1237.263554302972,NaN,1258.2851355655753,1255.1180139363712
2023-01-06T20:00:00Z,1272.74,1275.89,1265.23,1265.57,1256.3254614598957,1250.4458621017463,1237.8240779801408,NaN,1259.405883940102,1256.06819448761
2023-01-06T21:00:00Z,1265.57,1267.76,1264.75,1266.02,1257.2487508446675,1251.0566126075603,1238.382413069643,NaN,1260.4234402570094,1256.9729040796456
2023-01-06T22:00:00Z,1266.02,1270.11,1265.53,1269.23,1258.3898221927943,1251.7692944660873,1238.9932563751947,NaN,1261.7782956020849,1258.0871855269504
2023-01-06T23:00:00Z,1269.23,1271.23,1267.45,1268.84,1259.385077222052,1252.4387338987897,1239.5842810014285,NaN,1262.8647116633026,1259.0647141154095
2023-01-07T00:00:00Z,1268.94,1270.68,1265.93,1270.49,1260.4426889151898,1253.1466266870725,1240.1962754370438,NaN,1264.0378329458715,1260.1033764685542
2023-01-07T01:00:00Z,1270.37,1270.83,1268.14,1268.36,1261.1967185423146,1253.7432295620893,1240.753972953142,NaN,1264.7027817234298,1260.8539786077765
2023-01-07T02:00:00Z,1268.46,1268.96,1265.67,1266.23,1261.6760786811417,1254.2329068341642,1241.258448736248,NaN,1264.9377383813637,1261.3427078252514
2023-01-07T03:00:00Z,1266.23,1266.83,1264.83,1266.2,1262.1069283305567,1254.7022046053735,1241.7523408404807,NaN,1265.1319324765386,1261.7842798411377
2023-01-07T04:00:00Z,1266.21,1266.26,1263.57,1264.17,1262.3034113466942,1255.0734906992805,1242.1962548832435,NaN,1264.9839428647635,1262.0011634919433
2023-01-07T05:00:00Z,1264.24,1264.56,1263.17,1264.01,1262.4659435993901,1255.4239420444067,1242.6282102320902,NaN,1264.8341055009537,1262.1837849926758
2023-01-07T06:00:00Z,1264.05,1264.62,1261.84,1264.48,1262.6577584946863,1255.779081572077,1243.0609189403656,NaN,1264.7796277315763,1262.3925318115234
2023-01-07T07:00:00Z,1264.41,1266.76,1264.28,1266.29,1263.0036862570971,1256.1912744516035,1243.5209007435267,NaN,1265.0119926959492,1262.746847101385
2023-01-07T08:00:00Z,1266.41,1266.78,1263.61,1264.42,1263.1385732802307,1256.5139695711484,1243.9347442931598,NaN,1264.9209168965724,1262.89895191035
2023-01-07T09:00:00Z,1264.37,1265.89,1263.26,1264.67,1263.2844234440183,1256.8338139016917,1244.3453434160676,NaN,1264.8823142970998,1263.0599562821365
2023-01-07T10:00:00Z,1264.66,1265.28,1263.41,1263.68,1263.3220974017308,1257.1022917878997,1244.7282079028782,NaN,1264.6973428667768,1263.1163238928514
2023-01-07T11:00:00Z,1263.67,1263.86,1262.4,1263.2,1263.3104690777566,1257.341417600139,1245.0939859642074,NaN,1264.4669824257342,1263.123930811683
2023-01-07T12:00:00Z,1263.19,1263.34,1260.75,1263.05,1263.2856624989226,1257.565283576604,1245.4495505985794,NaN,1264.2489851294674,1263.1172098288027
2023-01-07T13:00:00Z,1263.04,1264.86,1261.87,1262.71,1263.2308374990253,1257.7670371618353,1245.7913416758354,NaN,1264.0122181864724,1263.0801907534571
2023-01-07T14:00:00Z,1262.61,1265.54,1261.14,1265.01,1263.4002815467372,1258.0510749201947,1246.171909167403,NaN,1264.1657230808612,1263.2556279576884
2023-01-07T15:00:00Z,1265.07,1265.33,1263.59,1264.58,1263.512635685143,1258.307111197834,1246.5364258175534,NaN,1264.2294579914978,1263.3760254160804
2023-01-07T16:00:00Z,1264.61,1264.66,1261.52,1262.44,1263.4104799056056,1258.4691852685073,1246.851348078592,NaN,1263.9541567620367,1263.2909321964369
2023-01-07T17:00:00Z,1262.43,1263.26,1261.59,1262.13,1263.288529438405,1258.6127466305265,1247.1538956413922,NaN,1263.673517260185,1263.1853929058518
2023-01-07T18:00:00Z,1262.07,1264.41,1261.89,1263.88,1263.3448599680808,1258.8193055861923,1247.4851056286914,NaN,1263.7052838355412,1263.2485390053198
2023-01-07T19:00:00Z,1263.86,1265.89,1263.55,1265.16,1263.5177304473111,1259.0679602690866,1247.8351035370342,NaN,1263.929086322381,1263.4223081866544
2023-01-07T20:00:00Z,1265.09,1265.73,1262.67,1264.09,1263.572232309472,1259.2649030036323,1248.1569826749148,NaN,1263.953842272784,1263.483007442413
2023-01-07T21:00:00Z,1264.09,1266.86,1262.44,1264.31,1263.642495899046,1259.4627499446663,1248.4768444041244,NaN,1264.0086357692787,1263.5581885840118
2023-01-07T22:00:00Z,1264.15,1264.92,1261.64,1262.7,1263.5527343848512,1259.5897009272285,1248.7584910495873,NaN,1263.8073071893898,1263.4801714400107
2023-01-07T23:00:00Z,1262.69,1264.4,1261.37,1263.94,1263.5896168243892,1259.7603008908666,1249.0591149891993,NaN,1263.8277214679451,1263.5219740363734
2023-01-08T00:00:00Z,1263.84,1264.71,1257.34,1260.96,1263.3391771268282,1259.8073479147542,1249.294776078522,NaN,1263.3865335497997,1263.289067305794
2023-01-08T01:00:00Z,1260.96,1262.22,1259.13,1261.94,1263.2059221623683,1259.890981329862,1249.5451765522148,NaN,1263.1639899267536,1263.1664248234492
2023-01-08T02:00:00Z,1261.84,1262.61,1259.31,1261.53,1263.046310527857,1259.9552565718282,1249.7824997888047,NaN,1262.9126068610992,1263.0176589304083
2023-01-08T03:00:00Z,1261.53,1262.91,1260.28,1262.67,1263.010471429966,1260.061717098423,1250.0376978127888,NaN,1262.8752827286223,1262.9860535730984
2023-01-08T04:00:00Z,1262.68,1263.14,1261.99,1262.26,1262.9389979604455,1260.1479242710338,1250.279723598674,NaN,1262.7806238472958,1262.9200487028168
2023-01-08T05:00:00Z,1262.26,1263.75,1262.07,1263.66,1263.0076648213555,1260.2856527309932,1250.5446795670173,NaN,1262.9159124861735,1262.9873170025608
2023-01-08T06:00:00Z,1263.62,1264.15,1262.35,1264.11,1263.1126491240836,1260.4356271336994,1250.813299773611,NaN,1263.0996182575313,1263.089379093237
2023-01-08T07:00:00Z,1264.08,1264.38,1262.21,1263.61,1263.160015874171,1260.5601123441427,1251.066699778094,NaN,1263.1781385256033,1263.1367082665793
2023-01-08T08:00:00Z,1263.65,1263.88,1262.07,1263.17,1263.1609667432976,1260.6624608796665,1251.306369089419,NaN,1263.1768864447413,1263.1397347877994
2023-01-08T09:00:00Z,1263.16,1266.2,1262.13,1263.22,1263.1665889582216,1260.7627565314442,1251.5422825727967,NaN,1263.1835192993965,1263.1470316252721
2023-01-08T10:00:00Z,1263.17,1264.26,1261.75,1263.02,1263.1526281050576,1260.8512758831523,1251.7695641060086,NaN,1263.1583624841048,1263.135483295702
